PK_PoblacionEstadistica;FK_Sexo;FK_FechaPoblacion;FK_Edad;Poblacion
133885;6;19860101;59;2941
133886;6;19860101;60;2893
133887;6;19860101;61;2811
133888;6;19860101;62;2842
133889;6;19860101;63;2877
133890;6;19860101;64;2650
133891;6;19860101;65;2700
133892;6;19860101;66;2313
133893;6;19860101;67;2486
133894;6;19860101;68;2186
133895;6;19860101;69;2240
133896;6;19860101;70;2288
133897;6;19860101;71;2176
133898;6;19860101;72;2121
133899;6;19860101;73;2155
133900;6;19860101;74;2020
133901;6;19860101;75;1988
133902;6;19860101;76;1739
133903;6;19860101;77;1699
133904;6;19860101;78;1498
133905;6;19860101;79;1420
133906;6;19860101;80;1344
133907;6;19860101;81;1243
133908;6;19860101;82;1096
133909;6;19860101;83;978
133910;6;19860101;84;740
133911;6;19860101;85;834
133912;6;19860101;86;521
133913;6;19860101;87;526
133914;6;19860101;88;369
133915;6;19860101;89;298
133916;6;19860101;90;255
133917;6;19860101;91;173
133918;6;19860101;92;139
133919;6;19860101;93;89
133920;6;19860101;94;65
133921;6;19860101;95;50
133922;6;19860101;96;22
133923;6;19860101;97;19
133924;6;19860101;98;15
133925;6;19860101;99;11
133926;6;19860101;100;22
133927;6;19870101;0;2378
133928;6;19870101;1;2485
133929;6;19870101;2;2558
133930;6;19870101;3;2665
133931;6;19870101;4;2859
133932;6;19870101;5;3212
133933;6;19870101;6;3342
133934;6;19870101;7;3462
133935;6;19870101;8;3644
133936;6;19870101;9;3899
133937;6;19870101;10;4021
133938;6;19870101;11;4247
133939;6;19870101;12;4044
133940;6;19870101;13;4038
133941;6;19870101;14;3945
133942;6;19870101;15;4068
133943;6;19870101;16;4108
133944;6;19870101;17;4126
133945;6;19870101;18;4009
133946;6;19870101;19;4141
133947;6;19870101;20;4215
133948;6;19870101;21;4154
133949;6;19870101;22;4275
133950;6;19870101;23;4151
133951;6;19870101;24;4062
133952;6;19870101;25;4050
133953;6;19870101;26;3998
133954;6;19870101;27;3929
133955;6;19870101;28;3869
133956;6;19870101;29;3981
133957;6;19870101;30;3795
133958;6;19870101;31;3604
133959;6;19870101;32;3470
133960;6;19870101;33;3454
133961;6;19870101;34;3512
133962;6;19870101;35;3311
133963;6;19870101;36;3259
133964;6;19870101;37;3396
133965;6;19870101;38;3634
133966;6;19870101;39;3396
133967;6;19870101;40;3273
133968;6;19870101;41;3481
133969;6;19870101;42;3101
133970;6;19870101;43;3165
133971;6;19870101;44;2763
133972;6;19870101;45;2598
133973;6;19870101;46;2844
133974;6;19870101;47;2235
133975;6;19870101;48;2342
133976;6;19870101;49;2481
133977;6;19870101;50;2994
133978;6;19870101;51;2918
133979;6;19870101;52;2923
133980;6;19870101;53;2904
133981;6;19870101;54;3036
133982;6;19870101;55;2909
133983;6;19870101;56;3076
133984;6;19870101;57;2960
133985;6;19870101;58;3035
133986;6;19870101;59;2843
133987;6;19870101;60;2938
133988;6;19870101;61;2883
133989;6;19870101;62;2808
133990;6;19870101;63;2834
133991;6;19870101;64;2857
133992;6;19870101;65;2639
133993;6;19870101;66;2684
133994;6;19870101;67;2289
133995;6;19870101;68;2462
133996;6;19870101;69;2169
133997;6;19870101;70;2213
133998;6;19870101;71;2245
133999;6;19870101;72;2126
134000;6;19870101;73;2079
134001;6;19870101;74;2096
134002;6;19870101;75;1969
134003;6;19870101;76;1927
134004;6;19870101;77;1671
134005;6;19870101;78;1628
134006;6;19870101;79;1427
134007;6;19870101;80;1342
134008;6;19870101;81;1266
134009;6;19870101;82;1153
134010;6;19870101;83;1014
134011;6;19870101;84;892
134012;6;19870101;85;672
134013;6;19870101;86;751
134014;6;19870101;87;466
134015;6;19870101;88;464
134016;6;19870101;89;325
134017;6;19870101;90;257
134018;6;19870101;91;218
134019;6;19870101;92;147
134020;6;19870101;93;116
134021;6;19870101;94;77
134022;6;19870101;95;55
134023;6;19870101;96;45
134024;6;19870101;97;18
134025;6;19870101;98;15
134026;6;19870101;99;12
134027;6;19870101;100;9
134028;6;19880101;0;2284
134029;6;19880101;1;2365
134030;6;19880101;2;2490
134031;6;19880101;3;2560
134032;6;19880101;4;2668
134033;6;19880101;5;2858
134034;6;19880101;6;3212
134035;6;19880101;7;3341
134036;6;19880101;8;3463
134037;6;19880101;9;3643
134038;6;19880101;10;3909
134039;6;19880101;11;4021
134040;6;19880101;12;4248
134041;6;19880101;13;4038
134042;6;19880101;14;4043
134043;6;19880101;15;3954
134044;6;19880101;16;4071
134045;6;19880101;17;4114
134046;6;19880101;18;4137
134047;6;19880101;19;4015
134048;6;19880101;20;4148
134049;6;19880101;21;4212
134050;6;19880101;22;4143
134051;6;19880101;23;4257
134052;6;19880101;24;4136
134053;6;19880101;25;4052
134054;6;19880101;26;4036
134055;6;19880101;27;3989
134056;6;19880101;28;3921
134057;6;19880101;29;3861
134058;6;19880101;30;3972
134059;6;19880101;31;3788
134060;6;19880101;32;3581
134061;6;19880101;33;3461
134062;6;19880101;34;3447
134063;6;19880101;35;3518
134064;6;19880101;36;3308
134065;6;19880101;37;3258
134066;6;19880101;38;3394
134067;6;19880101;39;3624
134068;6;19880101;40;3399
134069;6;19880101;41;3261
134070;6;19880101;42;3479
134071;6;19880101;43;3101
134072;6;19880101;44;3163
134073;6;19880101;45;2753
134074;6;19880101;46;2595
134075;6;19880101;47;2846
134076;6;19880101;48;2233
134077;6;19880101;49;2335
134078;6;19880101;50;2471
134079;6;19880101;51;2983
134080;6;19880101;52;2910
134081;6;19880101;53;2913
134082;6;19880101;54;2897
134083;6;19880101;55;3027
134084;6;19880101;56;2909
134085;6;19880101;57;3062
134086;6;19880101;58;2956
134087;6;19880101;59;3021
134088;6;19880101;60;2824
134089;6;19880101;61;2935
134090;6;19880101;62;2873
134091;6;19880101;63;2805
134092;6;19880101;64;2825
134093;6;19880101;65;2838
134094;6;19880101;66;2629
134095;6;19880101;67;2668
134096;6;19880101;68;2264
134097;6;19880101;69;2438
134098;6;19880101;70;2151
134099;6;19880101;71;2186
134100;6;19880101;72;2201
134101;6;19880101;73;2076
134102;6;19880101;74;2037
134103;6;19880101;75;2037
134104;6;19880101;76;1918
134105;6;19880101;77;1866
134106;6;19880101;78;1602
134107;6;19880101;79;1557
134108;6;19880101;80;1356
134109;6;19880101;81;1264
134110;6;19880101;82;1188
134111;6;19880101;83;1063
134112;6;19880101;84;932
134113;6;19880101;85;807
134114;6;19880101;86;604
134115;6;19880101;87;668
134116;6;19880101;88;410
134117;6;19880101;89;403
134118;6;19880101;90;280
134119;6;19880101;91;216
134120;6;19880101;92;181
134121;6;19880101;93;120
134122;6;19880101;94;94
134123;6;19880101;95;64
134124;6;19880101;96;44
134125;6;19880101;97;40
134126;6;19880101;98;13
134127;6;19880101;99;12
134128;6;19880101;100;9
134129;6;19890101;0;2385
134130;6;19890101;1;2264
134131;6;19890101;2;2352
134132;6;19890101;3;2496
134133;6;19890101;4;2563
134134;6;19890101;5;2670
134135;6;19890101;6;2858
134136;6;19890101;7;3212
134137;6;19890101;8;3341
134138;6;19890101;9;3465
134139;6;19890101;10;3641
134140;6;19890101;11;3920
134141;6;19890101;12;4020
134142;6;19890101;13;4248
134143;6;19890101;14;4033
134144;6;19890101;15;4049
134145;6;19890101;16;3964
134146;6;19890101;17;4073
134147;6;19890101;18;4119
134148;6;19890101;19;4147
134149;6;19890101;20;4020
134150;6;19890101;21;4156
134151;6;19890101;22;4210
134152;6;19890101;23;4131
134153;6;19890101;24;4240
134154;6;19890101;25;4122
134155;6;19890101;26;4043
134156;6;19890101;27;4023
134157;6;19890101;28;3979
134158;6;19890101;29;3913
134159;6;19890101;30;3853
134160;6;19890101;31;3964
134161;6;19890101;32;3782
134162;6;19890101;33;3558
134163;6;19890101;34;3451
134164;6;19890101;35;3441
134165;6;19890101;36;3524
134166;6;19890101;37;3304
134167;6;19890101;38;3257
134168;6;19890101;39;3392
134169;6;19890101;40;3613
134170;6;19890101;41;3402
134171;6;19890101;42;3248
134172;6;19890101;43;3478
134173;6;19890101;44;3102
134174;6;19890101;45;3160
134175;6;19890101;46;2744
134176;6;19890101;47;2593
134177;6;19890101;48;2849
134178;6;19890101;49;2230
134179;6;19890101;50;2327
134180;6;19890101;51;2461
134181;6;19890101;52;2973
134182;6;19890101;53;2903
134183;6;19890101;54;2904
134184;6;19890101;55;2891
134185;6;19890101;56;3019
134186;6;19890101;57;2908
134187;6;19890101;58;3049
134188;6;19890101;59;2953
134189;6;19890101;60;3008
134190;6;19890101;61;2804
134191;6;19890101;62;2932
134192;6;19890101;63;2863
134193;6;19890101;64;2801
134194;6;19890101;65;2817
134195;6;19890101;66;2818
134196;6;19890101;67;2618
134197;6;19890101;68;2652
134198;6;19890101;69;2240
134199;6;19890101;70;2415
134200;6;19890101;71;2134
134201;6;19890101;72;2158
134202;6;19890101;73;2158
134203;6;19890101;74;2026
134204;6;19890101;75;1994
134205;6;19890101;76;1977
134206;6;19890101;77;1867
134207;6;19890101;78;1804
134208;6;19890101;79;1534
134209;6;19890101;80;1485
134210;6;19890101;81;1284
134211;6;19890101;82;1185
134212;6;19890101;83;1109
134213;6;19890101;84;974
134214;6;19890101;85;851
134215;6;19890101;86;721
134216;6;19890101;87;537
134217;6;19890101;88;585
134218;6;19890101;89;355
134219;6;19890101;90;341
134220;6;19890101;91;236
134221;6;19890101;92;174
134222;6;19890101;93;145
134223;6;19890101;94;94
134224;6;19890101;95;71
134225;6;19890101;96;52
134226;6;19890101;97;34
134227;6;19890101;98;36
134228;6;19890101;99;9
134229;6;19890101;100;8
134230;6;19900101;0;2310
134231;6;19900101;1;2362
134232;6;19900101;2;2240
134233;6;19900101;3;2347
134234;6;19900101;4;2501
134235;6;19900101;5;2565
134236;6;19900101;6;2673
134237;6;19900101;7;2857
134238;6;19900101;8;3212
134239;6;19900101;9;3340
